,Student_ID,Class_Grade_ID,Discipline_ID,Is_School_Prefect,Age,Gender,Nationality,State_Of_Origin,Clubs_Interests,Aspiring_Profession,DOB,Religion,Has_Disability,Date_Of_Admission,Year_Of_Admission
184,185,1,3,Yes,13,Female,Nigeria,Abia,"['Press Club', 'Chess Club', 'Debating Club']",Scientist,2010-10-04,Islam,Yes,2022-09-01,2022
185,186,1,1,Yes,14,Male,Nigeria,Taraba,['Debating Club'],Artist,2010-10-04,Christian,No,2022-09-01,2022
186,187,1,1,No,13,Female,Nigeria,Osun,['JETS Club'],Artist,2010-10-04,Christian,Yes,2022-09-01,2022
187,188,1,1,No,13,Female,Nigeria,Enugu,"['JETS Club', 'Homemakers Club', 'Drama Club']",Artist,2011-10-04,Christian,Yes,2022-09-01,2022
188,189,1,1,Yes,14,Female,Nigeria,Oyo,['Drama Club'],Artist,2012-10-04,Christian,No,2022-09-01,2022
189,190,1,3,No,14,Male,Nigeria,Plateau,"['Computer Club', 'Music Club', 'Chess Club']",Biologist,2012-10-04,Islam,Yes,2022-09-01,2022
190,191,1,4,No,14,Female,Nigeria,Lagos,"['Chess Club', 'Press Club']",Engineer,2010-10-04,Christian,No,2022-09-01,2022
191,192,1,4,Yes,14,Female,Nigeria,Ogun,['JETS Club'],Software Developer,2010-10-04,Christian,Yes,2022-09-01,2022
192,193,1,4,No,13,Female,Nigeria,Ogun,['JETS Club'],Engineer,2011-10-04,Christian,No,2022-09-01,2022
193,194,1,1,No,13,Male,Nigeria,Lagos,"['Debating Club', 'Mathematics Club']",Journalist,2011-10-04,Christian,Yes,2022-09-01,2022
194,195,1,2,Yes,13,Female,Nigeria,Adamawa,"['Computer Club', 'Red Cross', 'JETS Club']",Entrepreneur,2011-10-04,Islam,Yes,2022-09-01,2022
195,196,1,4,Yes,13,Female,Nigeria,Enugu,"['Homemakers Club', 'Drama Club']",Engineer,2012-10-04,Islam,No,2022-09-01,2022
196,197,1,1,Yes,13,Male,Nigeria,Niger,"['Drama Club', 'Mathematics Club']",Actor,2011-10-04,Islam,Yes,2022-09-01,2022
197,198,1,1,Yes,14,Female,Nigeria,Ogun,['Computer Club'],Actor,2011-10-04,Christian,Yes,2022-09-01,2022
198,199,1,2,No,14,Female,Nigeria,Ogun,"['Homemakers Club', 'JETS Club', 'Drama Club']",Entrepreneur,2010-10-04,Christian,Yes,2022-09-01,2022
199,200,1,2,Yes,12,Female,Nigeria,Lagos,['Red Cross'],Marketer,2010-10-04,Islam,Yes,2022-09-01,2022
200,201,1,2,No,12,Male,Nigeria,Ekiti,"['Computer Club', 'Music Club', 'Press Club']",Economist,2012-10-04,Christian,Yes,2022-09-01,2022
201,202,1,4,Yes,12,Female,Nigeria,Ogun,"['Press Club', 'Debating Club', 'JETS Club']",Data Scientist,2011-10-04,Islam,Yes,2022-09-01,2022
202,203,1,2,Yes,13,Female,Nigeria,Ogun,['Red Cross'],Marketer,2011-10-04,Islam,Yes,2022-09-01,2022
203,204,1,2,Yes,14,Female,Nigeria,Kano,"['JETS Club', 'Mathematics Club', 'Debating Club']",Entrepreneur,2010-10-04,Islam,Yes,2022-09-01,2022
204,205,1,4,No,14,Female,Nigeria,Ogun,['Mathematics Club'],Computer Scientist,2011-10-04,Christian,Yes,2022-09-01,2022
205,206,1,2,Yes,12,Female,Nigeria,Jigawa,"['JETS Club', 'Computer Club']",Marketer,2010-10-04,Islam,No,2022-09-01,2022
206,207,1,1,Yes,13,Female,Nigeria,Borno,['Mathematics Club'],Journalist,2010-10-04,Islam,Yes,2022-09-01,2022
207,208,1,3,No,12,Female,Nigeria,Jigawa,"['Mathematics Club', 'Debating Club']",Biologist,2012-10-04,Islam,Yes,2022-09-01,2022
208,209,1,1,Yes,13,Male,Nigeria,Edo,"['Music Club', 'Fine Arts']",Actor,2012-10-04,Islam,No,2022-09-01,2022
209,210,1,3,Yes,12,Male,Nigeria,Rivers,"['Red Cross', 'Mathematics Club']",Pharmacist,2011-10-04,Christian,No,2022-09-01,2022
210,211,1,3,No,13,Male,Nigeria,Oyo,"['Chess Club', 'Homemakers Club', 'Drama Club']",Doctor,2011-10-04,Christian,No,2022-09-01,2022
211,212,1,4,No,12,Female,Nigeria,Oyo,['Press Club'],Data Scientist,2011-10-04,Islam,No,2022-09-01,2022
212,213,1,2,Yes,13,Male,Nigeria,Lagos,['Red Cross'],Accountant,2012-10-04,Christian,No,2022-09-01,2022
213,214,1,2,Yes,14,Female,Nigeria,Ebonyi,['Red Cross'],Accountant,2011-10-04,Christian,No,2022-09-01,2022
214,215,1,3,Yes,12,Male,Nigeria,Nasarawa,"['JETS Club', 'Homemakers Club']",Biologist,2011-10-04,Christian,Yes,2022-09-01,2022
215,216,1,4,Yes,13,Female,Nigeria,Bauchi,['JETS Club'],Software Developer,2010-10-04,Islam,No,2022-09-01,2022
216,217,1,3,No,12,Female,Nigeria,Ogun,['Red Cross'],Biologist,2010-10-04,Islam,Yes,2022-09-01,2022
217,218,1,1,Yes,14,Male,Nigeria,Osun,"['Debating Club', 'Drama Club', 'Homemakers Club']",Fashion Designer,2010-10-04,Islam,No,2022-09-01,2022
218,219,1,2,No,13,Male,Nigeria,Akwa Ibom,"['Mathematics Club', 'JETS Club']",Marketer,2010-10-04,Islam,Yes,2022-09-01,2022
219,220,1,4,No,14,Male,Nigeria,Edo,['Debating Club'],Data Scientist,2010-10-04,Christian,No,2022-09-01,2022
220,221,1,2,Yes,12,Male,Nigeria,Oyo,"['Drama Club', 'Music Club', 'Computer Club']",Accountant,2011-10-04,Christian,Yes,2022-09-01,2022
221,222,1,2,No,13,Female,Nigeria,Imo,"['Debating Club', 'Fine Arts', 'JETS Club']",Economist,2011-10-04,Christian,No,2022-09-01,2022
222,223,1,4,Yes,12,Male,Nigeria,Ebonyi,['JETS Club'],Software Developer,2010-10-04,Christian,No,2022-09-01,2022
223,224,1,1,Yes,14,Male,Nigeria,Sokoto,['Debating Club'],Artist,2010-10-04,Christian,Yes,2022-09-01,2022
224,225,1,2,Yes,12,Female,Nigeria,Lagos,['Debating Club'],Business Executive,2011-10-04,Islam,Yes,2022-09-01,2022
225,226,1,4,No,14,Male,Nigeria,Bayelsa,['Debating Club'],Engineer,2012-10-04,Christian,Yes,2022-09-01,2022
226,227,1,2,No,13,Female,Nigeria,Borno,"['Computer Club', 'Mathematics Club', 'Chess Club']",Entrepreneur,2012-10-04,Christian,Yes,2022-09-01,2022
227,228,1,1,No,13,Female,Nigeria,Niger,"['Fine Arts', 'Homemakers Club']",Fashion Designer,2010-10-04,Islam,Yes,2022-09-01,2022
228,229,1,2,Yes,14,Male,Nigeria,Nasarawa,['Press Club'],Business Executive,2010-10-04,Islam,Yes,2022-09-01,2022
229,230,1,1,No,14,Male,Nigeria,Osun,['Chess Club'],Journalist,2012-10-04,Christian,Yes,2022-09-01,2022
230,231,1,2,Yes,13,Male,Nigeria,Ogun,"['Chess Club', 'Drama Club']",Economist,2012-10-04,Islam,No,2022-09-01,2022
231,232,1,3,No,14,Male,Nigeria,Lagos,['Chess Club'],Engineer,2010-10-04,Islam,Yes,2022-09-01,2022
232,233,1,4,Yes,12,Female,Nigeria,Kaduna,"['Press Club', 'Computer Club', 'Mathematics Club']",Data Scientist,2011-10-04,Christian,Yes,2022-09-01,2022
233,234,1,1,Yes,13,Male,Nigeria,Borno,"['Press Club', 'Fine Arts', 'JETS Club']",Actor,2012-10-04,Christian,No,2022-09-01,2022
234,235,1,4,Yes,14,Male,Nigeria,Kaduna,['Mathematics Club'],Software Developer,2011-10-04,Christian,No,2022-09-01,2022
235,236,1,2,Yes,12,Male,Nigeria,Lagos,"['Mathematics Club', 'Computer Club', 'Music Club']",Marketer,2012-10-04,Islam,No,2022-09-01,2022
236,237,1,3,No,12,Male,Nigeria,Delta,"['Computer Club', 'Press Club']",Engineer,2010-10-04,Christian,No,2022-09-01,2022
237,238,1,3,No,14,Female,Nigeria,Bauchi,['Drama Club'],Engineer,2011-10-04,Christian,No,2022-09-01,2022
238,239,1,3,No,14,Female,Nigeria,Osun,['JETS Club'],Scientist,2012-10-04,Islam,Yes,2022-09-01,2022
239,240,1,4,Yes,14,Female,Nigeria,Osun,"['Chess Club', 'Drama Club', 'Music Club']",Software Developer,2010-10-04,Christian,Yes,2022-09-01,2022
240,241,1,3,Yes,14,Male,Nigeria,Yobe,"['Homemakers Club', 'Red Cross']",Scientist,2010-10-04,Christian,No,2022-09-01,2022
241,242,1,3,Yes,14,Female,Nigeria,Jigawa,"['Drama Club', 'Chess Club', 'Homemakers Club']",Pharmacist,2011-10-04,Christian,No,2022-09-01,2022
242,243,1,3,Yes,13,Female,Nigeria,Osun,"['Mathematics Club', 'Chess Club']",Engineer,2012-10-04,Islam,No,2022-09-01,2022
243,244,1,4,Yes,13,Female,Nigeria,Osun,"['Music Club', 'Drama Club', 'Chess Club']",Data Scientist,2011-10-04,Christian,Yes,2022-09-01,2022
244,245,1,1,No,12,Male,Nigeria,Osun,"['JETS Club', 'Fine Arts']",Journalist,2010-10-04,Christian,No,2022-09-01,2022
245,246,1,2,Yes,13,Female,Nigeria,Osun,['Chess Club'],Economist,2011-10-04,Christian,Yes,2022-09-01,2022
246,247,1,2,Yes,12,Male,Nigeria,Osun,['Chess Club'],Business Executive,2010-10-04,Christian,Yes,2022-09-01,2022
247,248,1,4,Yes,12,Male,Nigeria,Osun,"['Red Cross', 'Fine Arts', 'Debating Club']",Engineer,2011-10-04,Christian,No,2022-09-01,2022
248,249,1,1,Yes,12,Female,Nigeria,Osun,"['Drama Club', 'JETS Club']",Journalist,2010-10-04,Islam,Yes,2022-09-01,2022
249,250,1,2,No,13,Male,Nigeria,Osun,"['Debating Club', 'Homemakers Club', 'Mathematics Club']",Accountant,2010-10-04,Christian,Yes,2022-09-01,2022
250,251,1,1,No,12,Female,Nigeria,Ebonyi,"['Computer Club', 'Mathematics Club', 'Chess Club']",Writer,2011-10-04,Christian,Yes,2022-09-01,2022
251,252,1,2,Yes,12,Female,Nigeria,Cross River,"['Computer Club', 'Press Club', 'Red Cross']",Marketer,2010-10-04,Christian,No,2022-09-01,2022
252,253,1,3,No,13,Female,Nigeria,Abia,"['Computer Club', 'JETS Club']",Pharmacist,2012-10-04,Islam,No,2022-09-01,2022
253,254,1,1,No,14,Female,Nigeria,Ogun,['Computer Club'],Artist,2012-10-04,Christian,Yes,2022-09-01,2022
254,255,1,4,Yes,12,Male,Nigeria,Osun,"['Computer Club', 'Drama Club', 'JETS Club']",Computer Scientist,2011-10-04,Islam,No,2022-09-01,2022
255,256,1,2,No,12,Female,Nigeria,Nasarawa,"['Fine Arts', 'Chess Club', 'Computer Club']",Accountant,2010-10-04,Christian,Yes,2022-09-01,2022
256,257,1,2,No,13,Male,Nigeria,Jigawa,"['Debating Club', 'Homemakers Club', 'Fine Arts']",Accountant,2011-10-04,Islam,No,2022-09-01,2022
257,258,1,3,Yes,14,Male,Nigeria,Ondo,['Chess Club'],Pharmacist,2011-10-04,Islam,No,2022-09-01,2022
258,259,1,4,Yes,13,Male,Nigeria,Lagos,"['Red Cross', 'Computer Club', 'JETS Club']",Data Scientist,2010-10-04,Islam,No,2022-09-01,2022
259,260,1,2,No,14,Female,Nigeria,Enugu,"['Drama Club', 'Fine Arts', 'Mathematics Club']",Economist,2011-10-04,Islam,No,2022-09-01,2022
260,261,1,3,No,13,Male,Nigeria,Lagos,"['Press Club', 'Computer Club']",Engineer,2010-10-04,Christian,Yes,2022-09-01,2022
261,262,1,3,No,12,Female,Nigeria,Enugu,"['Press Club', 'Red Cross', 'Chess Club']",Scientist,2010-10-04,Christian,No,2022-09-01,2022
262,263,1,1,Yes,13,Male,Nigeria,Kwara,"['JETS Club', 'Drama Club', 'Fine Arts']",Actor,2012-10-04,Christian,Yes,2022-09-01,2022
263,264,1,2,Yes,13,Female,Nigeria,Ogun,['Fine Arts'],Marketer,2012-10-04,Islam,Yes,2022-09-01,2022
264,265,1,1,Yes,12,Female,Nigeria,Bauchi,"['JETS Club', 'Debating Club', 'Press Club']",Fashion Designer,2012-10-04,Christian,Yes,2022-09-01,2022
265,266,1,4,No,13,Male,Nigeria,Lagos,"['Press Club', 'Fine Arts', 'Chess Club']",Data Scientist,2012-10-04,Christian,Yes,2022-09-01,2022
266,267,1,4,No,13,Male,Nigeria,Rivers,"['Homemakers Club', 'JETS Club']",Computer Scientist,2012-10-04,Islam,Yes,2022-09-01,2022
267,268,1,3,No,13,Female,Nigeria,Benue,"['JETS Club', 'Homemakers Club']",Scientist,2011-10-04,Islam,No,2022-09-01,2022
268,269,1,1,Yes,13,Female,Nigeria,Lagos,"['Press Club', 'JETS Club']",Writer,2011-10-04,Christian,Yes,2022-09-01,2022
269,270,1,1,Yes,13,Male,Nigeria,Oyo,"['Music Club', 'Chess Club']",Writer,2012-10-04,Christian,No,2022-09-01,2022
270,271,1,1,Yes,14,Female,Nigeria,Delta,['Drama Club'],Writer,2012-10-04,Christian,Yes,2022-09-01,2022
271,272,1,2,Yes,14,Female,Nigeria,Ogun,"['Press Club', 'Computer Club']",Business Executive,2010-10-04,Christian,No,2022-09-01,2022
272,273,1,2,No,14,Male,Nigeria,Oyo,"['Press Club', 'Debating Club', 'Music Club']",Accountant,2011-10-04,Christian,Yes,2022-09-01,2022
273,274,1,2,Yes,13,Male,Nigeria,Bayelsa,['Drama Club'],Economist,2012-10-04,Islam,No,2022-09-01,2022
274,275,1,3,Yes,12,Female,Nigeria,Oyo,"['Fine Arts', 'Debating Club']",Doctor,2011-10-04,Christian,No,2022-09-01,2022
275,276,1,1,Yes,14,Male,Nigeria,Borno,"['Homemakers Club', 'Fine Arts']",Fashion Designer,2010-10-04,Islam,Yes,2022-09-01,2022
276,277,1,1,Yes,13,Female,Nigeria,Plateau,['Computer Club'],Artist,2010-10-04,Christian,Yes,2022-09-01,2022
277,278,1,1,No,13,Female,Nigeria,Lagos,['Computer Club'],Artist,2011-10-04,Christian,No,2022-09-01,2022
278,279,1,1,No,14,Male,Nigeria,Lagos,"['Mathematics Club', 'Debating Club']",Artist,2012-10-04,Islam,No,2022-09-01,2022
279,280,1,3,Yes,12,Male,Nigeria,Kebbi,"['JETS Club', 'Red Cross']",Doctor,2010-10-04,Islam,Yes,2022-09-01,2022
280,281,1,2,Yes,12,Female,Nigeria,Katsina,"['Press Club', 'Computer Club', 'Fine Arts']",Accountant,2011-10-04,Christian,No,2022-09-01,2022
281,282,1,1,Yes,14,Female,Nigeria,Osun,"['Mathematics Club', 'Computer Club', 'Drama Club']",Writer,2012-10-04,Islam,Yes,2022-09-01,2022
282,283,1,2,No,14,Male,Nigeria,Osun,"['Press Club', 'Drama Club', 'Fine Arts']",Business Executive,2011-10-04,Christian,No,2022-09-01,2022
283,284,1,3,No,14,Male,Nigeria,Rivers,"['Music Club', 'Drama Club', 'Press Club']",Biologist,2012-10-04,Islam,No,2022-09-01,2022
284,285,1,1,No,12,Female,Nigeria,Oyo,"['Fine Arts', 'Mathematics Club', 'Computer Club']",Artist,2012-10-04,Islam,Yes,2022-09-01,2022
285,286,1,2,Yes,14,Male,Nigeria,Jigawa,['Fine Arts'],Marketer,2010-10-04,Christian,No,2022-09-01,2022
286,287,1,2,Yes,14,Male,Nigeria,Enugu,"['Fine Arts', 'Press Club']",Marketer,2010-10-04,Christian,Yes,2022-09-01,2022
287,288,1,3,Yes,13,Male,Nigeria,Oyo,['Fine Arts'],Doctor,2010-10-04,Christian,Yes,2022-09-01,2022
288,289,1,1,Yes,12,Female,Nigeria,Lagos,"['Homemakers Club', 'Press Club', 'Mathematics Club']",Artist,2011-10-04,Islam,No,2022-09-01,2022
289,290,1,3,No,14,Female,Nigeria,Abia,"['Music Club', 'Press Club', 'Chess Club']",Pharmacist,2011-10-04,Christian,Yes,2022-09-01,2022
290,291,1,4,Yes,14,Female,Nigeria,Jigawa,['Computer Club'],Data Scientist,2012-10-04,Christian,Yes,2022-09-01,2022
291,292,1,1,Yes,12,Male,Nigeria,Ogun,"['Music Club', 'Debating Club']",Artist,2011-10-04,Christian,Yes,2022-09-01,2022
292,293,1,2,No,14,Female,Nigeria,Kwara,"['Fine Arts', 'Red Cross']",Business Executive,2012-10-04,Islam,Yes,2022-09-01,2022
293,294,1,3,Yes,12,Female,Nigeria,Ondo,"['Chess Club', 'Homemakers Club', 'JETS Club']",Doctor,2012-10-04,Islam,No,2022-09-01,2022
294,295,1,4,No,14,Male,Nigeria,Ogun,['Drama Club'],Computer Scientist,2012-10-04,Christian,Yes,2022-09-01,2022
295,296,1,4,No,12,Male,Nigeria,Ebonyi,['Debating Club'],Data Scientist,2012-10-04,Christian,Yes,2022-09-01,2022
296,297,1,3,Yes,14,Male,Nigeria,Sokoto,['Homemakers Club'],Pharmacist,2012-10-04,Islam,No,2022-09-01,2022
297,298,1,1,No,13,Male,Nigeria,Rivers,"['Debating Club', 'Chess Club']",Actor,2012-10-04,Islam,Yes,2022-09-01,2022
298,299,1,1,No,12,Male,Nigeria,Benue,"['Fine Arts', 'Drama Club', 'JETS Club']",Actor,2010-10-04,Christian,Yes,2022-09-01,2022
299,300,1,2,Yes,12,Male,Nigeria,Enugu,"['Debating Club', 'Homemakers Club', 'Red Cross']",Economist,2010-10-04,Islam,Yes,2022-09-01,2022
300,301,1,4,No,14,Female,Nigeria,Ogun,"['Press Club', 'Computer Club']",Data Scientist,2011-10-04,Islam,Yes,2022-09-01,2022
301,302,1,1,Yes,14,Female,Nigeria,Osun,"['Drama Club', 'Mathematics Club']",Writer,2012-10-04,Christian,No,2022-09-01,2022
302,303,1,2,No,12,Male,Nigeria,Osun,"['Music Club', 'Chess Club', 'Drama Club']",Accountant,2010-10-04,Christian,No,2022-09-01,2022
303,304,1,1,No,13,Male,Nigeria,FCT - Abuja,"['Chess Club', 'Drama Club', 'Computer Club']",Fashion Designer,2011-10-04,Islam,Yes,2022-09-01,2022
304,305,1,1,No,12,Male,Nigeria,Oyo,['Computer Club'],Artist,2010-10-04,Islam,Yes,2022-09-01,2022
305,306,1,2,No,13,Female,Nigeria,Lagos,"['Fine Arts', 'Computer Club']",Business Executive,2010-10-04,Islam,Yes,2022-09-01,2022
306,307,1,2,Yes,12,Male,Nigeria,Ogun,['Press Club'],Economist,2011-10-04,Christian,No,2022-09-01,2022
307,308,1,4,Yes,12,Male,Nigeria,Yobe,"['Fine Arts', 'Mathematics Club', 'Debating Club']",Engineer,2010-10-04,Islam,Yes,2022-09-01,2022
308,309,1,4,No,12,Male,Nigeria,Osun,"['Red Cross', 'JETS Club', 'Debating Club']",Engineer,2010-10-04,Christian,No,2022-09-01,2022
309,310,1,2,No,12,Male,Nigeria,Osun,"['Chess Club', 'Red Cross', 'Fine Arts']",Marketer,2012-10-04,Islam,No,2022-09-01,2022
310,311,1,1,No,14,Male,Nigeria,Lagos,"['Fine Arts', 'Debating Club', 'Mathematics Club']",Fashion Designer,2012-10-04,Christian,Yes,2022-09-01,2022
311,312,1,4,Yes,14,Female,Nigeria,Ogun,['Homemakers Club'],Computer Scientist,2012-10-04,Christian,Yes,2022-09-01,2022
312,313,1,2,No,14,Male,Nigeria,Oyo,"['Homemakers Club', 'Music Club', 'Computer Club']",Economist,2012-10-04,Islam,Yes,2022-09-01,2022
313,314,1,2,Yes,12,Male,Nigeria,Katsina,"['Chess Club', 'JETS Club']",Marketer,2010-10-04,Islam,No,2022-09-01,2022
314,315,1,2,No,13,Male,Nigeria,Oyo,"['Homemakers Club', 'Computer Club']",Business Executive,2012-10-04,Islam,Yes,2022-09-01,2022
315,316,1,2,Yes,14,Male,Nigeria,Osun,"['Music Club', 'Mathematics Club', 'Chess Club']",Accountant,2012-10-04,Christian,No,2022-09-01,2022
316,317,1,2,Yes,13,Female,Nigeria,Cross River,"['Music Club', 'Computer Club']",Entrepreneur,2010-10-04,Christian,No,2022-09-01,2022
317,318,1,2,Yes,14,Male,Nigeria,Ogun,"['Press Club', 'JETS Club', 'Drama Club']",Entrepreneur,2011-10-04,Islam,No,2022-09-01,2022
318,319,1,3,No,13,Female,Nigeria,Imo,"['Press Club', 'Debating Club', 'JETS Club']",Pharmacist,2012-10-04,Christian,No,2022-09-01,2022
319,320,1,2,No,14,Male,Nigeria,Imo,"['Computer Club', 'Homemakers Club', 'Drama Club']",Entrepreneur,2012-10-04,Islam,Yes,2022-09-01,2022
320,321,1,4,Yes,12,Male,Nigeria,Lagos,"['Fine Arts', 'JETS Club', 'Computer Club']",Technologist,2012-10-04,Islam,No,2022-09-01,2022
321,322,1,4,Yes,14,Female,Nigeria,Kwara,"['Computer Club', 'Mathematics Club']",Engineer,2010-10-04,Christian,No,2022-09-01,2022
322,323,1,2,No,12,Male,Nigeria,Enugu,"['JETS Club', 'Computer Club']",Accountant,2010-10-04,Islam,No,2022-09-01,2022
323,324,1,3,No,12,Male,Nigeria,Zamfara,['Music Club'],Biologist,2010-10-04,Christian,Yes,2022-09-01,2022
324,325,1,2,Yes,12,Female,Nigeria,Sokoto,"['Debating Club', 'Computer Club']",Marketer,2012-10-04,Islam,Yes,2022-09-01,2022
325,326,1,1,Yes,14,Female,Nigeria,Gombe,"['Computer Club', 'Mathematics Club', 'Drama Club']",Fashion Designer,2011-10-04,Islam,No,2022-09-01,2022
326,327,1,3,Yes,14,Female,Nigeria,Adamawa,['Homemakers Club'],Biologist,2010-10-04,Christian,Yes,2022-09-01,2022
327,328,1,1,No,12,Male,Nigeria,Plateau,"['Red Cross', 'Fine Arts', 'Mathematics Club']",Actor,2012-10-04,Islam,Yes,2022-09-01,2022
328,329,1,4,No,13,Female,Nigeria,Ebonyi,"['Music Club', 'Chess Club', 'JETS Club']",Engineer,2011-10-04,Christian,No,2022-09-01,2022
329,330,1,3,Yes,13,Male,Nigeria,Taraba,"['Press Club', 'Chess Club']",Biologist,2011-10-04,Christian,Yes,2022-09-01,2022
330,331,1,1,Yes,14,Male,Nigeria,Oyo,['Drama Club'],Writer,2011-10-04,Christian,No,2022-09-01,2022
331,332,1,3,Yes,13,Female,Nigeria,Lagos,['Computer Club'],Engineer,2012-10-04,Christian,Yes,2022-09-01,2022
332,333,1,2,No,12,Male,Nigeria,Oyo,"['Red Cross', 'Chess Club', 'Computer Club']",Marketer,2011-10-04,Christian,Yes,2022-09-01,2022
333,334,1,3,No,12,Male,Nigeria,Kaduna,"['Chess Club', 'Mathematics Club']",Pharmacist,2012-10-04,Christian,No,2022-09-01,2022
334,335,1,1,No,12,Male,Nigeria,Sokoto,"['Mathematics Club', 'Music Club', 'Press Club']",Actor,2010-10-04,Islam,Yes,2022-09-01,2022
335,336,1,2,No,14,Female,Nigeria,Ogun,['Drama Club'],Marketer,2012-10-04,Christian,No,2022-09-01,2022
336,337,1,1,No,12,Male,Nigeria,FCT - Abuja,['Music Club'],Actor,2011-10-04,Christian,Yes,2022-09-01,2022
337,338,1,2,Yes,12,Male,Nigeria,Lagos,"['Homemakers Club', 'Computer Club', 'JETS Club']",Marketer,2012-10-04,Islam,Yes,2022-09-01,2022
338,339,1,1,Yes,12,Female,Nigeria,Osun,['Mathematics Club'],Journalist,2012-10-04,Islam,No,2022-09-01,2022
339,340,1,4,No,12,Male,Nigeria,Ebonyi,"['JETS Club', 'Debating Club']",Technologist,2010-10-04,Christian,No,2022-09-01,2022
340,341,1,4,Yes,13,Male,Nigeria,FCT - Abuja,"['JETS Club', 'Drama Club']",Technologist,2010-10-04,Christian,Yes,2022-09-01,2022
341,342,1,4,No,12,Female,Nigeria,Niger,"['Fine Arts', 'Drama Club', 'Homemakers Club']",Software Developer,2010-10-04,Christian,No,2022-09-01,2022
342,343,1,2,Yes,12,Female,Nigeria,Kaduna,"['Mathematics Club', 'Press Club']",Accountant,2011-10-04,Islam,No,2022-09-01,2022
343,344,1,1,No,13,Female,Nigeria,Cross River,"['Debating Club', 'Music Club']",Journalist,2011-10-04,Christian,Yes,2022-09-01,2022
344,345,1,4,Yes,14,Male,Nigeria,Ogun,"['Music Club', 'Mathematics Club', 'Chess Club']",Engineer,2010-10-04,Christian,Yes,2022-09-01,2022
345,346,1,3,No,13,Male,Nigeria,Lagos,"['Drama Club', 'Debating Club']",Pharmacist,2010-10-04,Christian,No,2022-09-01,2022
346,347,1,1,Yes,14,Female,Nigeria,Ogun,"['Mathematics Club', 'Fine Arts', 'Music Club']",Actor,2010-10-04,Islam,No,2022-09-01,2022
347,348,1,3,Yes,12,Male,Nigeria,Ogun,"['Mathematics Club', 'Music Club']",Doctor,2010-10-04,Islam,No,2022-09-01,2022
348,349,1,4,No,13,Male,Nigeria,Cross River,"['Computer Club', 'Drama Club']",Data Scientist,2012-10-04,Islam,No,2022-09-01,2022
349,350,1,3,Yes,14,Female,Nigeria,Ogun,"['Drama Club', 'JETS Club', 'Press Club']",Biologist,2010-10-04,Christian,Yes,2022-09-01,2022
350,351,1,4,Yes,12,Female,Nigeria,Lagos,"['Fine Arts', 'Chess Club', 'Red Cross']",Technologist,2012-10-04,Islam,No,2022-09-01,2022
351,352,1,2,No,13,Female,Nigeria,Kano,"['Computer Club', 'Red Cross']",Marketer,2012-10-04,Islam,Yes,2022-09-01,2022
352,353,1,3,No,14,Male,Nigeria,Osun,['Computer Club'],Biologist,2012-10-04,Christian,No,2022-09-01,2022
353,354,1,3,No,12,Female,Nigeria,Bayelsa,['Fine Arts'],Scientist,2011-10-04,Christian,No,2022-09-01,2022
354,355,1,2,No,12,Female,Nigeria,Osun,"['Fine Arts', 'Homemakers Club']",Entrepreneur,2011-10-04,Christian,No,2022-09-01,2022
355,356,1,1,Yes,14,Male,Nigeria,Ogun,"['Music Club', 'Red Cross']",Artist,2011-10-04,Christian,Yes,2022-09-01,2022
356,357,1,2,Yes,14,Male,Nigeria,Ogun,"['Drama Club', 'Mathematics Club']",Entrepreneur,2012-10-04,Islam,No,2022-09-01,2022
357,358,1,1,No,14,Male,Nigeria,Gombe,['Fine Arts'],Writer,2010-10-04,Islam,No,2022-09-01,2022
358,359,1,1,No,13,Male,Nigeria,Imo,"['Chess Club', 'Press Club', 'Red Cross']",Journalist,2011-10-04,Christian,No,2022-09-01,2022
359,360,1,1,Yes,13,Male,Nigeria,Osun,['Chess Club'],Journalist,2012-10-04,Islam,No,2022-09-01,2022
360,361,1,3,Yes,13,Female,Nigeria,Lagos,"['Press Club', 'Debating Club']",Engineer,2011-10-04,Islam,Yes,2022-09-01,2022
361,362,1,3,No,12,Female,Nigeria,Edo,"['JETS Club', 'Homemakers Club']",Scientist,2011-10-04,Islam,Yes,2022-09-01,2022
362,363,1,1,Yes,13,Male,Nigeria,Gombe,['Press Club'],Writer,2011-10-04,Islam,Yes,2022-09-01,2022
363,364,1,4,No,13,Male,Nigeria,Zamfara,"['Mathematics Club', 'JETS Club']",Software Developer,2011-10-04,Christian,No,2022-09-01,2022
364,365,1,4,Yes,14,Male,Nigeria,Abia,['Chess Club'],Engineer,2011-10-04,Islam,Yes,2022-09-01,2022
365,366,1,4,Yes,12,Male,Nigeria,Niger,['Music Club'],Computer Scientist,2011-10-04,Christian,No,2022-09-01,2022
366,367,1,4,No,14,Male,Nigeria,Akwa Ibom,"['Debating Club', 'Press Club']",Software Developer,2010-10-04,Christian,No,2022-09-01,2022
367,368,1,2,Yes,12,Female,Nigeria,Akwa Ibom,['Drama Club'],Entrepreneur,2012-10-04,Christian,No,2022-09-01,2022
